weight_CDM,weight_HRF,weight_CRF,stormSeverity,rainfallSeverity,timeOfDay,threshold,self.evacuated_inside + self.evacuated_outside
0.2,0.4,0.4,1,Red,Night time,0.8999999999999999,0
0.2,0.4,0.4,1,Red,Night time,0.8999999999999999,0
0.2,0.4,0.4,1,Red,Night time,0.8999999999999999,0
0.2,0.4,0.4,1,Red,Night time,0.8999999999999999,0
0.2,0.5,0.30000000000000004,1,Red,Night time,0.7,497
0.2,0.5,0.30000000000000004,1,Red,Night time,0.7,516
0.2,0.5,0.30000000000000004,1,Red,Night time,0.7,505
0.2,0.5,0.30000000000000004,1,Red,Night time,0.7,506
0.2,0.5,0.30000000000000004,1,Red,Night time,0.7,501
0.2,0.5,0.30000000000000004,1,Red,Night time,0.7999999999999999,5
0.2,0.5,0.30000000000000004,1,Red,Night time,0.7999999999999999,6
0.2,0.5,0.30000000000000004,1,Red,Night time,0.7999999999999999,5
0.2,0.5,0.30000000000000004,1,Red,Night time,0.7999999999999999,5
0.2,0.5,0.30000000000000004,1,Red,Night time,0.7999999999999999,6
0.2,0.5,0.30000000000000004,1,Red,Night time,0.8999999999999999,0
0.2,0.5,0.30000000000000004,1,Red,Night time,0.8999999999999999,0
0.2,0.5,0.30000000000000004,1,Red,Night time,0.8999999999999999,0
0.2,0.5,0.30000000000000004,1,Red,Night time,0.8999999999999999,0
0.2,0.5,0.30000000000000004,1,Red,Night time,0.8999999999999999,0
0.2,0.6,0.2,1,Red,Night time,0.7,493
0.2,0.6,0.2,1,Red,Night time,0.7,513
0.2,0.6,0.2,1,Red,Night time,0.7,495
0.2,0.6,0.2,1,Red,Night time,0.7,502
0.2,0.6,0.2,1,Red,Night time,0.7,498
0.2,0.6,0.2,1,Red,Night time,0.7999999999999999,6
0.2,0.6,0.2,1,Red,Night time,0.7999999999999999,7
0.2,0.6,0.2,1,Red,Night time,0.7999999999999999,5
0.2,0.6,0.2,1,Red,Night time,0.7999999999999999,6
0.2,0.6,0.2,1,Red,Night time,0.7999999999999999,7
0.2,0.6,0.2,1,Red,Night time,0.8999999999999999,0
0.2,0.6,0.2,1,Red,Night time,0.8999999999999999,0
0.2,0.6,0.2,1,Red,Night time,0.8999999999999999,0
0.2,0.6,0.2,1,Red,Night time,0.8999999999999999,0
0.2,0.6,0.2,1,Red,Night time,0.8999999999999999,0
0.2,0.7,0.1,1,Red,Night time,0.7,0
0.2,0.7,0.1,1,Red,Night time,0.7,0
0.2,0.7,0.1,1,Red,Night time,0.7,0
0.2,0.7,0.1,1,Red,Night time,0.7,0
0.2,0.7,0.1,1,Red,Night time,0.7,0
0.2,0.7,0.1,1,Red,Night time,0.7999999999999999,0
0.2,0.7,0.1,1,Red,Night time,0.7999999999999999,0
0.2,0.7,0.1,1,Red,Night time,0.7999999999999999,0
0.2,0.7,0.1,1,Red,Night time,0.7999999999999999,0
0.2,0.7,0.1,1,Red,Night time,0.7999999999999999,0
0.2,0.7,0.1,1,Red,Night time,0.8999999999999999,0
0.2,0.7,0.1,1,Red,Night time,0.8999999999999999,0
0.2,0.7,0.1,1,Red,Night time,0.8999999999999999,0
0.2,0.7,0.1,1,Red,Night time,0.8999999999999999,0
0.2,0.7,0.1,1,Red,Night time,0.8999999999999999,0
0.30000000000000004,0.1,0.6,1,Red,Night time,0.7,193
0.30000000000000004,0.1,0.6,1,Red,Night time,0.7,197
0.30000000000000004,0.1,0.6,1,Red,Night time,0.7,195
0.30000000000000004,0.1,0.6,1,Red,Night time,0.7,195
0.30000000000000004,0.1,0.6,1,Red,Night time,0.7,196
0.30000000000000004,0.1,0.6,1,Red,Night time,0.7999999999999999,3
0.30000000000000004,0.1,0.6,1,Red,Night time,0.7999999999999999,4
0.30000000000000004,0.1,0.6,1,Red,Night time,0.7999999999999999,2
0.30000000000000004,0.1,0.6,1,Red,Night time,0.7999999999999999,3
0.30000000000000004,0.1,0.6,1,Red,Night time,0.7999999999999999,4
0.30000000000000004,0.1,0.6,1,Red,Night time,0.8999999999999999,0
0.30000000000000004,0.1,0.6,1,Red,Night time,0.8999999999999999,0
0.30000000000000004,0.1,0.6,1,Red,Night time,0.8999999999999999,0
0.30000000000000004,0.1,0.6,1,Red,Night time,0.8999999999999999,0
0.30000000000000004,0.1,0.6,1,Red,Night time,0.8999999999999999,0
0.30000000000000004,0.2,0.5,1,Red,Night time,0.7,191
0.30000000000000004,0.2,0.5,1,Red,Night time,0.7,194
0.30000000000000004,0.2,0.5,1,Red,Night time,0.7,192
0.30000000000000004,0.2,0.5,1,Red,Night time,0.7,195
0.30000000000000004,0.2,0.5,1,Red,Night time,0.7,195
0.30000000000000004,0.2,0.5,1,Red,Night time,0.7999999999999999,1
0.30000000000000004,0.2,0.5,1,Red,Night time,0.7999999999999999,0
0.30000000000000004,0.2,0.5,1,Red,Night time,0.7999999999999999,0
0.30000000000000004,0.2,0.5,1,Red,Night time,0.7999999999999999,0
0.30000000000000004,0.2,0.5,1,Red,Night time,0.7999999999999999,0
0.30000000000000004,0.2,0.5,1,Red,Night time,0.8999999999999999,0
0.30000000000000004,0.2,0.5,1,Red,Night time,0.8999999999999999,0
0.30000000000000004,0.2,0.5,1,Red,Night time,0.8999999999999999,0
0.30000000000000004,0.2,0.5,1,Red,Night time,0.8999999999999999,0
0.30000000000000004,0.2,0.5,1,Red,Night time,0.8999999999999999,0
0.30000000000000004,0.30000000000000004,0.4,1,Red,Night time,0.7,205
0.30000000000000004,0.30000000000000004,0.4,1,Red,Night time,0.7,203
0.30000000000000004,0.30000000000000004,0.4,1,Red,Night time,0.7,202
0.30000000000000004,0.30000000000000004,0.4,1,Red,Night time,0.7,202
0.30000000000000004,0.30000000000000004,0.4,1,Red,Night time,0.7,207
0.30000000000000004,0.30000000000000004,0.4,1,Red,Night time,0.7999999999999999,1
0.30000000000000004,0.30000000000000004,0.4,1,Red,Night time,0.7999999999999999,0
0.30000000000000004,0.30000000000000004,0.4,1,Red,Night time,0.7999999999999999,0
0.30000000000000004,0.30000000000000004,0.4,1,Red,Night time,0.7999999999999999,0
0.30000000000000004,0.30000000000000004,0.4,1,Red,Night time,0.7999999999999999,0
0.30000000000000004,0.30000000000000004,0.4,1,Red,Night time,0.8999999999999999,0
0.30000000000000004,0.30000000000000004,0.4,1,Red,Night time,0.8999999999999999,0
0.30000000000000004,0.30000000000000004,0.4,1,Red,Night time,0.8999999999999999,0
0.30000000000000004,0.30000000000000004,0.4,1,Red,Night time,0.8999999999999999,0
0.30000000000000004,0.30000000000000004,0.4,1,Red,Night time,0.8999999999999999,0
0.30000000000000004,0.4,0.30000000000000004,1,Red,Night time,0.7,204
0.30000000000000004,0.4,0.30000000000000004,1,Red,Night time,0.7,204
0.30000000000000004,0.4,0.30000000000000004,1,Red,Night time,0.7,199
0.30000000000000004,0.4,0.30000000000000004,1,Red,Night time,0.7,203
0.30000000000000004,0.4,0.30000000000000004,1,Red,Night time,0.7,206
0.30000000000000004,0.4,0.30000000000000004,1,Red,Night time,0.7999999999999999,1
0.30000000000000004,0.4,0.30000000000000004,1,Red,Night time,0.7999999999999999,0
0.30000000000000004,0.4,0.30000000000000004,1,Red,Night time,0.7999999999999999,0
0.30000000000000004,0.4,0.30000000000000004,1,Red,Night time,0.7999999999999999,0
0.30000000000000004,0.4,0.30000000000000004,1,Red,Night time,0.7999999999999999,0
0.30000000000000004,0.4,0.30000000000000004,1,Red,Night time,0.8999999999999999,0
0.30000000000000004,0.4,0.30000000000000004,1,Red,Night time,0.8999999999999999,0
0.30000000000000004,0.4,0.30000000000000004,1,Red,Night time,0.8999999999999999,0
0.30000000000000004,0.4,0.30000000000000004,1,Red,Night time,0.8999999999999999,0
0.30000000000000004,0.4,0.30000000000000004,1,Red,Night time,0.8999999999999999,0
0.30000000000000004,0.5,0.2,1,Red,Night time,0.7,292
0.30000000000000004,0.5,0.2,1,Red,Night time,0.7,302
0.30000000000000004,0.5,0.2,1,Red,Night time,0.7,293
0.30000000000000004,0.5,0.2,1,Red,Night time,0.7,296
0.30000000000000004,0.5,0.2,1,Red,Night time,0.7,286
0.30000000000000004,0.5,0.2,1,Red,Night time,0.7999999999999999,0
0.30000000000000004,0.5,0.2,1,Red,Night time,0.7999999999999999,0
0.30000000000000004,0.5,0.2,1,Red,Night time,0.7999999999999999,0
0.30000000000000004,0.5,0.2,1,Red,Night time,0.7999999999999999,0
0.30000000000000004,0.5,0.2,1,Red,Night time,0.7999999999999999,0
0.30000000000000004,0.5,0.2,1,Red,Night time,0.8999999999999999,0
0.30000000000000004,0.5,0.2,1,Red,Night time,0.8999999999999999,0
0.30000000000000004,0.5,0.2,1,Red,Night time,0.8999999999999999,0
0.30000000000000004,0.5,0.2,1,Red,Night time,0.8999999999999999,0
0.30000000000000004,0.5,0.2,1,Red,Night time,0.8999999999999999,0
0.30000000000000004,0.6,0.1,1,Red,Night time,0.7,293
0.30000000000000004,0.6,0.1,1,Red,Night time,0.7,308
0.30000000000000004,0.6,0.1,1,Red,Night time,0.7,299
0.30000000000000004,0.6,0.1,1,Red,Night time,0.7,299
0.30000000000000004,0.6,0.1,1,Red,Night time,0.7,287
0.30000000000000004,0.6,0.1,1,Red,Night time,0.7999999999999999,0
0.30000000000000004,0.6,0.1,1,Red,Night time,0.7999999999999999,0
0.30000000000000004,0.6,0.1,1,Red,Night time,0.7999999999999999,0
0.30000000000000004,0.6,0.1,1,Red,Night time,0.7999999999999999,0
0.30000000000000004,0.6,0.1,1,Red,Night time,0.7999999999999999,0
0.30000000000000004,0.6,0.1,1,Red,Night time,0.8999999999999999,0
0.30000000000000004,0.6,0.1,1,Red,Night time,0.8999999999999999,0
0.30000000000000004,0.6,0.1,1,Red,Night time,0.8999999999999999,0
0.30000000000000004,0.6,0.1,1,Red,Night time,0.8999999999999999,0
0.30000000000000004,0.6,0.1,1,Red,Night time,0.8999999999999999,0
0.4,0.1,0.5,1,Red,Night time,0.7,59
0.4,0.1,0.5,1,Red,Night time,0.7,60
0.4,0.1,0.5,1,Red,Night time,0.7,60
0.4,0.1,0.5,1,Red,Night time,0.7,60
0.4,0.1,0.5,1,Red,Night time,0.7,59
0.4,0.1,0.5,1,Red,Night time,0.7999999999999999,0
0.4,0.1,0.5,1,Red,Night time,0.7999999999999999,0
0.4,0.1,0.5,1,Red,Night time,0.7999999999999999,0
0.4,0.1,0.5,1,Red,Night time,0.7999999999999999,0
0.4,0.1,0.5,1,Red,Night time,0.7999999999999999,0
0.4,0.1,0.5,1,Red,Night time,0.8999999999999999,0
0.4,0.1,0.5,1,Red,Night time,0.8999999999999999,0
0.4,0.1,0.5,1,Red,Night time,0.8999999999999999,0
0.4,0.1,0.5,1,Red,Night time,0.8999999999999999,0
0.4,0.1,0.5,1,Red,Night time,0.8999999999999999,0
0.4,0.2,0.4,1,Red,Night time,0.7,53
0.4,0.2,0.4,1,Red,Night time,0.7,55
0.4,0.2,0.4,1,Red,Night time,0.7,56
0.4,0.2,0.4,1,Red,Night time,0.7,52
0.4,0.2,0.4,1,Red,Night time,0.7,54
0.4,0.2,0.4,1,Red,Night time,0.7999999999999999,0
0.4,0.2,0.4,1,Red,Night time,0.7999999999999999,0
0.4,0.2,0.4,1,Red,Night time,0.7999999999999999,0
0.4,0.2,0.4,1,Red,Night time,0.7999999999999999,0
0.4,0.2,0.4,1,Red,Night time,0.7999999999999999,0
0.4,0.2,0.4,1,Red,Night time,0.8999999999999999,0
0.4,0.2,0.4,1,Red,Night time,0.8999999999999999,0
0.4,0.2,0.4,1,Red,Night time,0.8999999999999999,0
0.4,0.2,0.4,1,Red,Night time,0.8999999999999999,0
0.4,0.2,0.4,1,Red,Night time,0.8999999999999999,0
0.4,0.30000000000000004,0.30000000000000004,1,Red,Night time,0.7,55
0.4,0.30000000000000004,0.30000000000000004,1,Red,Night time,0.7,57
0.4,0.30000000000000004,0.30000000000000004,1,Red,Night time,0.7,58
0.4,0.30000000000000004,0.30000000000000004,1,Red,Night time,0.7,52
0.4,0.30000000000000004,0.30000000000000004,1,Red,Night time,0.7,55
0.4,0.30000000000000004,0.30000000000000004,1,Red,Night time,0.7999999999999999,0
0.4,0.30000000000000004,0.30000000000000004,1,Red,Night time,0.7999999999999999,0
0.4,0.30000000000000004,0.30000000000000004,1,Red,Night time,0.7999999999999999,0
0.4,0.30000000000000004,0.30000000000000004,1,Red,Night time,0.7999999999999999,0
0.4,0.30000000000000004,0.30000000000000004,1,Red,Night time,0.7999999999999999,0
0.4,0.30000000000000004,0.30000000000000004,1,Red,Night time,0.8999999999999999,0
0.4,0.30000000000000004,0.30000000000000004,1,Red,Night time,0.8999999999999999,0
0.4,0.30000000000000004,0.30000000000000004,1,Red,Night time,0.8999999999999999,0
0.4,0.30000000000000004,0.30000000000000004,1,Red,Night time,0.8999999999999999,0
0.4,0.30000000000000004,0.30000000000000004,1,Red,Night time,0.8999999999999999,0
0.4,0.4,0.2,1,Red,Night time,0.7,47
0.4,0.4,0.2,1,Red,Night time,0.7,51
0.4,0.4,0.2,1,Red,Night time,0.7,52
0.4,0.4,0.2,1,Red,Night time,0.7,50
0.4,0.4,0.2,1,Red,Night time,0.7,49
0.4,0.4,0.2,1,Red,Night time,0.7999999999999999,0
0.4,0.4,0.2,1,Red,Night time,0.7999999999999999,0
0.4,0.4,0.2,1,Red,Night time,0.7999999999999999,0
0.4,0.4,0.2,1,Red,Night time,0.7999999999999999,0
0.4,0.4,0.2,1,Red,Night time,0.7999999999999999,0
0.4,0.4,0.2,1,Red,Night time,0.8999999999999999,0
0.4,0.4,0.2,1,Red,Night time,0.8999999999999999,0
0.4,0.4,0.2,1,Red,Night time,0.8999999999999999,0
0.4,0.4,0.2,1,Red,Night time,0.8999999999999999,0
0.4,0.4,0.2,1,Red,Night time,0.8999999999999999,0
0.4,0.5,0.1,1,Red,Night time,0.7,88
0.4,0.5,0.1,1,Red,Night time,0.7,106
0.4,0.5,0.1,1,Red,Night time,0.7,97
0.4,0.5,0.1,1,Red,Night time,0.7,98
0.4,0.5,0.1,1,Red,Night time,0.7,99
0.4,0.5,0.1,1,Red,Night time,0.7999999999999999,0
0.4,0.5,0.1,1,Red,Night time,0.7999999999999999,0
0.4,0.5,0.1,1,Red,Night time,0.7999999999999999,0
0.4,0.5,0.1,1,Red,Night time,0.7999999999999999,0
0.4,0.5,0.1,1,Red,Night time,0.7999999999999999,0
0.4,0.5,0.1,1,Red,Night time,0.8999999999999999,0
0.4,0.5,0.1,1,Red,Night time,0.8999999999999999,0
0.4,0.5,0.1,1,Red,Night time,0.8999999999999999,0
0.4,0.5,0.1,1,Red,Night time,0.8999999999999999,0
0.4,0.5,0.1,1,Red,Night time,0.8999999999999999,0
0.5,0.1,0.4,1,Red,Night time,0.7,4
0.5,0.1,0.4,1,Red,Night time,0.7,4
0.5,0.1,0.4,1,Red,Night time,0.7,5
0.5,0.1,0.4,1,Red,Night time,0.7,4
0.5,0.1,0.4,1,Red,Night time,0.7,4
0.5,0.1,0.4,1,Red,Night time,0.7999999999999999,0
0.5,0.1,0.4,1,Red,Night time,0.7999999999999999,0
0.5,0.1,0.4,1,Red,Night time,0.7999999999999999,0
0.5,0.1,0.4,1,Red,Night time,0.7999999999999999,0
0.5,0.1,0.4,1,Red,Night time,0.7999999999999999,0
0.5,0.1,0.4,1,Red,Night time,0.8999999999999999,0
0.5,0.1,0.4,1,Red,Night time,0.8999999999999999,0
0.5,0.1,0.4,1,Red,Night time,0.8999999999999999,0
0.5,0.1,0.4,1,Red,Night time,0.8999999999999999,0
0.5,0.1,0.4,1,Red,Night time,0.8999999999999999,0
0.5,0.2,0.30000000000000004,1,Red,Night time,0.7,10
0.5,0.2,0.30000000000000004,1,Red,Night time,0.7,13
0.5,0.2,0.30000000000000004,1,Red,Night time,0.7,12
0.5,0.2,0.30000000000000004,1,Red,Night time,0.7,9
0.5,0.2,0.30000000000000004,1,Red,Night time,0.7,12
0.5,0.2,0.30000000000000004,1,Red,Night time,0.7999999999999999,0
0.5,0.2,0.30000000000000004,1,Red,Night time,0.7999999999999999,0
0.5,0.2,0.30000000000000004,1,Red,Night time,0.7999999999999999,0
0.5,0.2,0.30000000000000004,1,Red,Night time,0.7999999999999999,0
0.5,0.2,0.30000000000000004,1,Red,Night time,0.7999999999999999,0
0.5,0.2,0.30000000000000004,1,Red,Night time,0.8999999999999999,0
0.5,0.2,0.30000000000000004,1,Red,Night time,0.8999999999999999,0
0.5,0.2,0.30000000000000004,1,Red,Night time,0.8999999999999999,0
0.5,0.2,0.30000000000000004,1,Red,Night time,0.8999999999999999,0
0.5,0.2,0.30000000000000004,1,Red,Night time,0.8999999999999999,0
0.5,0.30000000000000004,0.2,1,Red,Night time,0.7,9
0.5,0.30000000000000004,0.2,1,Red,Night time,0.7,13
0.5,0.30000000000000004,0.2,1,Red,Night time,0.7,10
0.5,0.30000000000000004,0.2,1,Red,Night time,0.7,9
0.5,0.30000000000000004,0.2,1,Red,Night time,0.7,13
0.5,0.30000000000000004,0.2,1,Red,Night time,0.7999999999999999,0
0.5,0.30000000000000004,0.2,1,Red,Night time,0.7999999999999999,0
0.5,0.30000000000000004,0.2,1,Red,Night time,0.7999999999999999,0
0.5,0.30000000000000004,0.2,1,Red,Night time,0.7999999999999999,0
0.5,0.30000000000000004,0.2,1,Red,Night time,0.7999999999999999,0
0.5,0.30000000000000004,0.2,1,Red,Night time,0.8999999999999999,0
0.5,0.30000000000000004,0.2,1,Red,Night time,0.8999999999999999,0
0.5,0.30000000000000004,0.2,1,Red,Night time,0.8999999999999999,0
0.5,0.30000000000000004,0.2,1,Red,Night time,0.8999999999999999,0
0.5,0.30000000000000004,0.2,1,Red,Night time,0.8999999999999999,0
0.5,0.4,0.1,1,Red,Night time,0.7,9
0.5,0.4,0.1,1,Red,Night time,0.7,13
0.5,0.4,0.1,1,Red,Night time,0.7,10
0.5,0.4,0.1,1,Red,Night time,0.7,9
0.5,0.4,0.1,1,Red,Night time,0.7,13
0.5,0.4,0.1,1,Red,Night time,0.7999999999999999,0
0.5,0.4,0.1,1,Red,Night time,0.7999999999999999,0
0.5,0.4,0.1,1,Red,Night time,0.7999999999999999,0
0.5,0.4,0.1,1,Red,Night time,0.7999999999999999,0
0.5,0.4,0.1,1,Red,Night time,0.7999999999999999,0
0.5,0.4,0.1,1,Red,Night time,0.8999999999999999,0
0.5,0.4,0.1,1,Red,Night time,0.8999999999999999,0
0.5,0.4,0.1,1,Red,Night time,0.8999999999999999,0
0.5,0.4,0.1,1,Red,Night time,0.8999999999999999,0
0.5,0.4,0.1,1,Red,Night time,0.8999999999999999,0
0.6,0.1,0.30000000000000004,1,Red,Night time,0.7,3
0.6,0.1,0.30000000000000004,1,Red,Night time,0.7,4
0.6,0.1,0.30000000000000004,1,Red,Night time,0.7,2
0.6,0.1,0.30000000000000004,1,Red,Night time,0.7,4
0.6,0.1,0.30000000000000004,1,Red,Night time,0.7,4
0.6,0.1,0.30000000000000004,1,Red,Night time,0.7999999999999999,0
0.6,0.1,0.30000000000000004,1,Red,Night time,0.7999999999999999,0
0.6,0.1,0.30000000000000004,1,Red,Night time,0.7999999999999999,0
0.6,0.1,0.30000000000000004,1,Red,Night time,0.7999999999999999,0
0.6,0.1,0.30000000000000004,1,Red,Night time,0.7999999999999999,0
0.6,0.1,0.30000000000000004,1,Red,Night time,0.8999999999999999,0
0.6,0.1,0.30000000000000004,1,Red,Night time,0.8999999999999999,0
0.6,0.1,0.30000000000000004,1,Red,Night time,0.8999999999999999,0
0.6,0.1,0.30000000000000004,1,Red,Night time,0.8999999999999999,0
0.6,0.1,0.30000000000000004,1,Red,Night time,0.8999999999999999,0
0.6,0.2,0.2,1,Red,Night time,0.7,3
0.6,0.2,0.2,1,Red,Night time,0.7,4
0.6,0.2,0.2,1,Red,Night time,0.7,2
0.6,0.2,0.2,1,Red,Night time,0.7,3
0.6,0.2,0.2,1,Red,Night time,0.7,4
0.6,0.2,0.2,1,Red,Night time,0.7999999999999999,0
0.6,0.2,0.2,1,Red,Night time,0.7999999999999999,0
0.6,0.2,0.2,1,Red,Night time,0.7999999999999999,0
0.6,0.2,0.2,1,Red,Night time,0.7999999999999999,0
0.6,0.2,0.2,1,Red,Night time,0.7999999999999999,0
0.6,0.2,0.2,1,Red,Night time,0.8999999999999999,0
0.6,0.2,0.2,1,Red,Night time,0.8999999999999999,0
0.6,0.2,0.2,1,Red,Night time,0.8999999999999999,0
0.6,0.2,0.2,1,Red,Night time,0.8999999999999999,0
0.6,0.2,0.2,1,Red,Night time,0.8999999999999999,0
0.6,0.30000000000000004,0.1,1,Red,Night time,0.7,3
0.6,0.30000000000000004,0.1,1,Red,Night time,0.7,3
0.6,0.30000000000000004,0.1,1,Red,Night time,0.7,3
0.6,0.30000000000000004,0.1,1,Red,Night time,0.7,3
0.6,0.30000000000000004,0.1,1,Red,Night time,0.7,4
0.6,0.30000000000000004,0.1,1,Red,Night time,0.7999999999999999,0
0.6,0.30000000000000004,0.1,1,Red,Night time,0.7999999999999999,0
0.6,0.30000000000000004,0.1,1,Red,Night time,0.7999999999999999,0
0.6,0.30000000000000004,0.1,1,Red,Night time,0.7999999999999999,0
0.6,0.30000000000000004,0.1,1,Red,Night time,0.7999999999999999,0
0.6,0.30000000000000004,0.1,1,Red,Night time,0.8999999999999999,0
0.6,0.30000000000000004,0.1,1,Red,Night time,0.8999999999999999,0
0.6,0.30000000000000004,0.1,1,Red,Night time,0.8999999999999999,0
0.6,0.30000000000000004,0.1,1,Red,Night time,0.8999999999999999,0
0.6,0.30000000000000004,0.1,1,Red,Night time,0.8999999999999999,0
0.7,0.1,0.2,1,Red,Night time,0.7,0
0.7,0.1,0.2,1,Red,Night time,0.7,0
0.7,0.1,0.2,1,Red,Night time,0.7,0
0.7,0.1,0.2,1,Red,Night time,0.7,0
0.7,0.1,0.2,1,Red,Night time,0.7,0
0.7,0.1,0.2,1,Red,Night time,0.7999999999999999,0
0.7,0.1,0.2,1,Red,Night time,0.7999999999999999,0
0.7,0.1,0.2,1,Red,Night time,0.7999999999999999,0
0.7,0.1,0.2,1,Red,Night time,0.7999999999999999,0
0.7,0.1,0.2,1,Red,Night time,0.7999999999999999,0
0.7,0.1,0.2,1,Red,Night time,0.8999999999999999,0
0.7,0.1,0.2,1,Red,Night time,0.8999999999999999,0
0.7,0.1,0.2,1,Red,Night time,0.8999999999999999,0
0.7,0.1,0.2,1,Red,Night time,0.8999999999999999,0
0.7,0.1,0.2,1,Red,Night time,0.8999999999999999,0
0.7,0.2,0.1,1,Red,Night time,0.7,0
0.7,0.2,0.1,1,Red,Night time,0.7,0
0.7,0.2,0.1,1,Red,Night time,0.7,0
0.7,0.2,0.1,1,Red,Night time,0.7,0
0.7,0.2,0.1,1,Red,Night time,0.7,0
0.7,0.2,0.1,1,Red,Night time,0.7999999999999999,0
0.7,0.2,0.1,1,Red,Night time,0.7999999999999999,0
0.7,0.2,0.1,1,Red,Night time,0.7999999999999999,0
0.7,0.2,0.1,1,Red,Night time,0.7999999999999999,0
0.7,0.2,0.1,1,Red,Night time,0.7999999999999999,0
0.7,0.2,0.1,1,Red,Night time,0.8999999999999999,0
0.7,0.2,0.1,1,Red,Night time,0.8999999999999999,0
0.7,0.2,0.1,1,Red,Night time,0.8999999999999999,0
0.7,0.2,0.1,1,Red,Night time,0.8999999999999999,0
0.7,0.2,0.1,1,Red,Night time,0.8999999999999999,0
0.7999999999999999,0.1,0.1,1,Red,Night time,0.7,0
0.7999999999999999,0.1,0.1,1,Red,Night time,0.7,0
0.7999999999999999,0.1,0.1,1,Red,Night time,0.7,0
0.7999999999999999,0.1,0.1,1,Red,Night time,0.7,0
0.7999999999999999,0.1,0.1,1,Red,Night time,0.7,0
0.7999999999999999,0.1,0.1,1,Red,Night time,0.7999999999999999,0
0.7999999999999999,0.1,0.1,1,Red,Night time,0.7999999999999999,0
0.7999999999999999,0.1,0.1,1,Red,Night time,0.7999999999999999,0
0.7999999999999999,0.1,0.1,1,Red,Night time,0.7999999999999999,0
0.7999999999999999,0.1,0.1,1,Red,Night time,0.7999999999999999,0
0.7999999999999999,0.1,0.1,1,Red,Night time,0.8999999999999999,0
0.7999999999999999,0.1,0.1,1,Red,Night time,0.8999999999999999,0
0.7999999999999999,0.1,0.1,1,Red,Night time,0.8999999999999999,0
0.7999999999999999,0.1,0.1,1,Red,Night time,0.8999999999999999,0
0.7999999999999999,0.1,0.1,1,Red,Night time,0.8999999999999999,0
0.1,0.1,0.7999999999999999,2,Yellow,Daytime,0.7,555
0.1,0.1,0.7999999999999999,2,Yellow,Daytime,0.7,551
0.1,0.1,0.7999999999999999,2,Yellow,Daytime,0.7,555
0.1,0.1,0.7999999999999999,2,Yellow,Daytime,0.7,554
0.1,0.1,0.7999999999999999,2,Yellow,Daytime,0.7,553
0.1,0.1,0.7999999999999999,2,Yellow,Daytime,0.7999999999999999,130
0.1,0.1,0.7999999999999999,2,Yellow,Daytime,0.7999999999999999,130
0.1,0.1,0.7999999999999999,2,Yellow,Daytime,0.7999999999999999,131
0.1,0.1,0.7999999999999999,2,Yellow,Daytime,0.7999999999999999,130
0.1,0.1,0.7999999999999999,2,Yellow,Daytime,0.7999999999999999,130
0.1,0.1,0.7999999999999999,2,Yellow,Daytime,0.8999999999999999,3
0.1,0.1,0.7999999999999999,2,Yellow,Daytime,0.8999999999999999,4
0.1,0.1,0.7999999999999999,2,Yellow,Daytime,0.8999999999999999,2
0.1,0.1,0.7999999999999999,2,Yellow,Daytime,0.8999999999999999,3
0.1,0.1,0.7999999999999999,2,Yellow,Daytime,0.8999999999999999,4
0.1,0.2,0.7,2,Yellow,Daytime,0.7,554
0.1,0.2,0.7,2,Yellow,Daytime,0.7,551
0.1,0.2,0.7,2,Yellow,Daytime,0.7,556
0.1,0.2,0.7,2,Yellow,Daytime,0.7,554
0.1,0.2,0.7,2,Yellow,Daytime,0.7,552
0.1,0.2,0.7,2,Yellow,Daytime,0.7999999999999999,130
0.1,0.2,0.7,2,Yellow,Daytime,0.7999999999999999,130
0.1,0.2,0.7,2,Yellow,Daytime,0.7999999999999999,131
0.1,0.2,0.7,2,Yellow,Daytime,0.7999999999999999,130
0.1,0.2,0.7,2,Yellow,Daytime,0.7999999999999999,130
0.1,0.2,0.7,2,Yellow,Daytime,0.8999999999999999,0
0.1,0.2,0.7,2,Yellow,Daytime,0.8999999999999999,0
0.1,0.2,0.7,2,Yellow,Daytime,0.8999999999999999,0
0.1,0.2,0.7,2,Yellow,Daytime,0.8999999999999999,0
0.1,0.2,0.7,2,Yellow,Daytime,0.8999999999999999,0
0.1,0.30000000000000004,0.6,2,Yellow,Daytime,0.7,563
0.1,0.30000000000000004,0.6,2,Yellow,Daytime,0.7,561
0.1,0.30000000000000004,0.6,2,Yellow,Daytime,0.7,563
0.1,0.30000000000000004,0.6,2,Yellow,Daytime,0.7,564
0.1,0.30000000000000004,0.6,2,Yellow,Daytime,0.7,560
0.1,0.30000000000000004,0.6,2,Yellow,Daytime,0.7999999999999999,125
0.1,0.30000000000000004,0.6,2,Yellow,Daytime,0.7999999999999999,123
0.1,0.30000000000000004,0.6,2,Yellow,Daytime,0.7999999999999999,119
0.1,0.30000000000000004,0.6,2,Yellow,Daytime,0.7999999999999999,124
0.1,0.30000000000000004,0.6,2,Yellow,Daytime,0.7999999999999999,124
0.1,0.30000000000000004,0.6,2,Yellow,Daytime,0.8999999999999999,0
0.1,0.30000000000000004,0.6,2,Yellow,Daytime,0.8999999999999999,0
0.1,0.30000000000000004,0.6,2,Yellow,Daytime,0.8999999999999999,0
0.1,0.30000000000000004,0.6,2,Yellow,Daytime,0.8999999999999999,0
0.1,0.30000000000000004,0.6,2,Yellow,Daytime,0.8999999999999999,0
0.1,0.4,0.5,2,Yellow,Daytime,0.7,552
